score cell_id typeofdata sample w6 w5 w4 w3 w2 w1 pintro network xintro wmin map exec iters reps optimfunc law yintro mu seed lambda sigma gamma humanactivity
153.102 1927 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00199434691368 0.0291338690887 0.793133988132 0.271630411298 1.0 ./input/network.txt 23506.7044364 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65404.7600372 24.6824178911 11594 12.1884969001 2.47977256917 0.0 NO
158.643 2042 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.466352179814 0.433370694174 0.623161021826 0.546134650278 1.0 ./input/network.txt 21101.8511825 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 69202.0615666 7.25015374068 11611 12.5684855333 1.24393999849 0.0 NO
152.767 1810 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00789469287006 0.0616207982968 0.871837045347 0.657727317186 1.0 ./input/network.txt 21847.7904186 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 62001.8211718 28.8485910498 11628 10.2256608672 0.954170423924 0.0 NO
151.76 1871 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0135285202885 0.078304481631 0.958307599207 0.895168839194 1.0 ./input/network.txt 27559.0474187 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 63410.8250865 29.582660164 11669 9.53286686638 0.773297937766 0.0 NO
154.498 1929 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0343873670488 0.313820937265 0.892231747344 0.324349717644 1.0 ./input/network.txt 27268.9385862 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 66006.9834762 21.1688043318 11706 9.30841649668 0.460482650311 0.0 NO
151.16 1987 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0404183010378 0.161933000291 0.804138807878 0.450044406872 1.0 ./input/network.txt 28570.3614679 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 67567.3422525 10.3167702239 11722 10.0760841478 1.22063805398 0.0 NO
160.303 1652 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.00395115947916 0.0282318749737 0.330085727566 0.580944829436 1.0 ./input/network.txt 54659.9771446 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 56105.6735184 25.4775009247 11734 9.15312249695 1.33865089334 0.0 NO
152.24 1753 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0354942869671 0.165954093964 0.395188073023 0.643198491311 1.0 ./input/network.txt 24552.2092806 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 60121.3202268 16.6879513932 11747 9.99373361254 0.629694590905 0.0 NO
150.917 1874 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0110795076526 0.0828502689656 0.88586988073 0.97192765727 1.0 ./input/network.txt 34831.8875015 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 64682.995832 17.5890423877 1176 9.31172864224 1.55462730769 0.0 NO
151.775 1926 PRESENCE_ABSENCE ./input/sample.txt 0.0 0.0 0.0298440738607 0.159385212996 0.556991523771 0.574509014371 1.0 ./input/network.txt 21435.9912185 0.0 ./input/map.txt ./Anonymized_run 25 1000 LOG_LIKELIHOOD LOG_NORMAL 65688.8179431 12.7672361706 11765 10.3907237096 0.818112618851 0.0 NO
