rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
9 4 409.07359813215 836.1471962643 0.05 0.485294117647059 NA NA
9 5 407.981961457218 833.963922914437 0.059 0.494164332399626 -0.866025403784439 0.333333333333333
9 6 403.447559449081 824.895118898163 0.098 0.528098739495798 -1 0.333333333333333
9 7 401.006759841715 820.01351968343 0.19 0.52906162464986 -0.880406274042429 0.0205987347749205
9 8 396.152064501692 810.304129003384 0.291 0.544730392156863 -0.710284805204577 0.0483489344439158
9 9 391.299508244386 800.599016488771 0.408 0.55187908496732 -0.544015697548228 0.104027059095355
9 10 383.398280649848 784.796561299697 0.636 0.589227357609711 -0.446853465715445 0.145290908589479
9 11 376.179618213649 770.359236427298 0.923 0.596288515406162 0.16353840755251 0.576408447511144
9 12 365.857690593175 749.715381186351 1.389 0.619193510737628 0.14162066724713 0.519203073785105
9 13 350.178240777667 718.356481555334 2.149 0.647700746965453 -0.450258569223816 0.0162034370303012
9 14 341.664234761485 701.328469522971 2.827 0.643586601307189 -0.413154560802909 0.0151577955886195
9 15 325.602767334212 669.205534668425 3.863 0.672706582633053 -0.560227449011009 6.28322335028592e-05
9 16 307.435394756643 632.870789513286 5.37 0.710259103641457 -0.456291642995523 0.000463044468555854
9 17 279.781665132602 577.563330265204 7.862 0.753413865546218 -0.509228583467763 4.92387651759768e-06
9 18 251.194595511821 520.389191023643 11.073 0.785830999066293 -0.58949287057697 5.07845980689412e-10
9 19 233.382477831963 484.764955663925 14.792 0.77952847805789 -0.469139265592875 4.46480939218623e-07
9 20 209.460547869833 436.921095739665 20.658 0.800303454715219 -0.326634023881921 0.000367015142599173
9 21 193.41490872018 404.82981744036 27.729 0.798844537815126 -0.32886303621081 0.000111133833452815
9 22 181.27719349664 380.55438699328 34.797 0.804009103641457 -0.24143336246824 0.00255751544077943
9 23 173.027707596556 364.055415193112 42.844 0.805759803921569 -0.181076615144231 0.014990152797875
