rep t logL AIC nb_colonies AUC BOYCE_index BOYCE_pvalue
7 19 183.593074568519 385.186149137038 28.776 0.794496965452848 0.885322882927976 1.03517532906845e-38
7 20 175.807944779426 369.615889558853 34.659 0.792075163398693 0.932114713538844 1.54346344038571e-56
7 21 168.070437527596 354.140875055192 41.266 0.796393557422969 0.958953067133501 6.70774243333971e-83
7 22 162.09771635918 342.19543271836 49.14 0.799340569561158 0.958794818124036 7.83603388191795e-95
7 23 156.822180514778 331.644361029556 58.23 0.799077964519141 0.971501477006915 2.24663283747857e-126
7 24 154.622716391337 327.245432782674 67.878 0.796977124183007 0.974097685423415 3.36058192579069e-149
7 25 153.514456272702 325.028912545404 79.838 0.798552754435107 0.973366895176806 1.06669461004505e-167
8 1 403.394682433798 824.789364867596 0.043 0.554330065359477 1 1
8 2 398.089264515395 814.17852903079 0.123 0.578256302521008 1 1
8 3 389.468715045124 796.937430090249 0.245 0.618814192343604 0.5 1
8 4 378.279370384385 774.558740768769 0.493 0.641164799253034 0.948683298050514 0.0513167019494861
8 5 364.040046589646 746.080093179292 0.844 0.682773109243697 0.898645105261295 0.0148886220055804
8 6 347.863010991383 713.726021982765 1.257 0.741129785247432 0.922172221673209 0.00111081735780617
8 7 329.777676640054 677.555353280107 1.807 0.77016223155929 0.895978400342607 8.03615214254074e-05
8 8 315.402314788185 648.80462957637 2.461 0.785364145658263 0.440044270680558 0.115351888432216
8 9 301.232709866917 620.465419733835 3.266 0.802404295051354 0.773575788192487 0.000102238558001349
8 10 287.238987525677 592.477975051354 4.356 0.801528944911298 0.892602204059998 8.89489598157793e-10
8 11 274.282579325004 566.565158650008 5.617 0.80015756302521 0.77983843779647 2.32614467566554e-07
8 12 259.883804449638 537.767608899277 7.096 0.817606209150327 0.874289608061806 3.27521365596324e-12
8 13 246.020405997494 510.040811994988 8.961 0.819707049486461 0.922169435862286 1.11772367356947e-17
8 14 232.067654951894 482.135309903787 11.245 0.822333099906629 0.913532769419485 2.21373852245878e-20
8 15 219.27050015897 456.541000317941 13.791 0.828052054154995 0.971876514200251 1.7242423205429e-37
8 16 208.411692805885 434.82338561177 16.807 0.819415266106443 0.920841856931354 4.15477034566366e-29
8 17 199.023832577267 416.047665154535 20.432 0.815913865546219 0.967658005046587 1.30684246794184e-46
8 18 189.015326300571 396.030652601142 24.526 0.818394024276377 0.970995970210022 1.80009281083788e-56
8 19 179.658512779971 377.317025559942 29.616 0.820173902894491 0.986688265603421 7.26165311425881e-84
8 20 171.232938851603 360.465877703206 35.743 0.818364845938375 0.98240308553286 6.45556307875313e-85
8 21 164.517213551034 347.034427102068 42.224 0.816993464052288 0.983832042740404 1.00676936532499e-99
8 22 159.721540032281 337.443080064561 50.683 0.813346171802054 0.985534218837541 1.53412050557968e-117
8 23 155.699051652621 329.398103305243 60.404 0.812791783380019 0.988106303684436 4.7235823644388e-145
8 24 154.343042666339 326.686085332677 71.373 0.810165732959851 0.968226710123362 9.25721601799089e-125
8 25 154.703197567134 327.406395134268 83.496 0.806139122315593 0.976851190683279 4.88077859513528e-156
9 1 400.26051901822 818.521038036441 0.093 0.566118113912232 -1 1
9 2 392.463348640177 802.926697280354 0.213 0.606500933706816 0.8 0.333333333333333
9 3 385.427893985159 788.855787970318 0.362 0.621819561157796 0.7 0.233333333333333
9 4 374.486276422523 766.972552845046 0.628 0.67483660130719 0.991031208965115 1.45612529161303e-05
9 5 363.826797827713 745.653595655427 0.895 0.686624649859944 0.718575757147955 0.0446226100244192
9 6 351.654132065226 721.308264130452 1.261 0.71437324929972 0.652619519128452 0.0114061203925776
9 7 336.35238014303 690.704760286061 1.785 0.747753267973856 0.681599153920893 0.00363975300151561
9 8 325.841603158144 669.683206316287 2.387 0.742384453781513 0.316639313824447 0.20047806459118
9 9 311.705941819299 641.411883638599 3.107 0.752071661998133 0.808664160950771 5.24617059907203e-06
9 10 300.451565579085 618.903131158171 4.032 0.747461484593838 0.958523805140882 3.86554530698646e-15
9 11 286.822176452684 591.644352905367 5.185 0.756185807656396 0.968040511295879 2.13859943671312e-21
9 12 270.136525859678 558.273051719356 6.662 0.780257936507937 0.933004875686059 6.63074808602042e-19
9 13 258.553017060456 535.106034120911 8.339 0.77593954248366 0.958468107736375 3.73455694849737e-26
9 14 244.163736987182 506.327473974364 10.493 0.77561858076564 0.935416919524036 3.16537681014404e-24
9 15 230.00793855618 478.015877112359 13.36 0.780753968253968 0.922383933230206 4.73564343605347e-26
9 16 217.966516608972 453.933033217944 16.659 0.782271241830065 0.94395943491965 2.16235617774509e-36
9 17 205.413349007332 428.826698014664 20.215 0.789069794584501 0.955747703859775 2.87170505161467e-44
9 18 192.820303579784 403.640607159568 24.683 0.798611111111111 0.940161326042137 2.49295086947021e-44
9 19 182.022986839851 382.045973679702 29.894 0.803425536881419 0.916609941139684 5.24742432309573e-42
9 20 174.18520671053 366.370413421059 35.697 0.80249183006536 0.919350457731205 1.35361312202322e-47
9 21 165.973700688478 349.947401376957 43.007 0.804242530345472 0.953131176319876 1.93348040817025e-71
9 22 160.568653237627 339.137306475254 50.392 0.806285014005602 0.969939295064752 1.99232130118388e-96
9 23 156.608751619206 331.217503238413 59.604 0.803717320261438 0.988936658490669 1.24168221615196e-148
9 24 154.32427768797 326.64855537594 70.088 0.80593487394958 0.992195291628503 1.29611527370193e-184
9 25 154.180886783324 326.361773566647 82.27 0.805234593837535 0.992058670748403 4.28054761310431e-209
10 1 403.700308733103 825.400617466207 0.061 0.538865546218487 NA NA
10 2 395.814302815758 809.628605631516 0.22 0.597951680672269 -1 1
10 3 390.715885134301 799.431770268602 0.436 0.585959383753501 1 0.333333333333333
10 4 378.083879063388 774.167758126777 0.705 0.646066760037348 1 0.0833333333333333
10 5 367.25277749562 752.50555499124 1.019 0.674019607843137 1 0.00277777777777778
10 6 353.643835199172 725.287670398345 1.394 0.687733426704015 0.994029797388005 5.29615351564429e-07
10 7 342.022942298026 702.045884596052 1.904 0.698558590102708 0.893621149209695 0.000491873019082001
10 8 328.561886858064 675.123773716128 2.569 0.734914799253035 0.515587382919574 0.0591529629568087
10 9 309.741909719966 637.483819439932 3.419 0.759249533146592 -0.212492581565245 0.382451054803187
10 10 295.691703690648 609.383407381296 4.496 0.762867647058823 -0.03356497468495 0.873450381675143
10 11 281.95307806471 581.90615612942 5.699 0.76593137254902 -0.00870833196216995 0.963572065648774
10 12 269.820413905331 557.640827810662 7.026 0.768003034547152 0.322882575495518 0.0547665404537268
10 13 256.601249576399 531.202499152799 8.831 0.773342670401494 0.96277876338653 4.81137290767044e-22
10 14 242.673131055762 503.346262111525 10.999 0.780520541549953 0.9569611937543 1.60208391998128e-28
10 15 226.987971021032 471.975942042064 13.819 0.791258169934641 0.966937390689141 6.63762068242986e-38
10 16 214.615513257936 447.231026515873 17.049 0.786472922502334 0.918138752540358 7.45346728266997e-30
10 17 202.015541776786 422.031083553571 21.022 0.792162698412698 0.962522409399654 6.05430394621061e-50
10 18 192.243316351988 402.486632703975 25.625 0.789886788048553 0.937143297300773 8.07969493431575e-50
10 19 181.068778944535 380.13755788907 31.177 0.800420168067227 0.969065874839757 3.68302280043583e-74
10 20 172.789335335115 363.578670670229 37.181 0.800274276377218 0.980057156782146 1.52284927866914e-101
10 21 166.297570014437 350.595140028874 43.909 0.80327964519141 0.974346708250731 6.67943454614059e-105
10 22 160.200214153153 338.400428306306 52.119 0.806139122315593 0.97936261717269 3.05119479267822e-126
10 23 156.156160963571 330.312321927142 61.061 0.807481325863679 0.977681785118353 1.89766960621713e-135
10 24 153.993034659161 325.986069318323 71.385 0.807043650793651 0.98300052818714 2.07405245532451e-165
10 25 153.968921951868 325.937843903735 83.665 0.802783613445378 0.978781652116775 1.94880352743557e-173
